2024-08-08 23:01:17.828256	https://www.encodeproject.org/report/?type=File&lab.title=Jesse+Engreitz%2C+Stanford&annotation_type=element+gene+regulatory+interaction+predictions&output_type=elements+reference&field=%40id&field=accession&field=dataset&field=file_type&field=derived_from&field=output_type&field=aliases&limit=all
ID	Accession	Dataset	File type	Derived from	Output type	Aliases
/files/ENCFF721UYO/	ENCFF721UYO	/annotations/ENCSR390FPA/	bed bed3+	/files/ENCFF919CXW/,/files/ENCFF747BBS/	elements reference	jesse-engreitz:abc_predictions_KBM-7_ENCSR426IEA_DNaseOnly_candidate_elements
/files/ENCFF566JKJ/	ENCFF566JKJ	/annotations/ENCSR908RON/	bed bed3+	/files/ENCFF151MKY/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR658NVL_DNaseOnly_candidate_elements
/files/ENCFF553TYL/	ENCFF553TYL	/annotations/ENCSR439ZQU/	bed bed3+	/files/ENCFF423FCI/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR050VTC_DNaseOnly_candidate_elements
/files/ENCFF647PCZ/	ENCFF647PCZ	/annotations/ENCSR568RIC/	bed bed3+	/files/ENCFF600VPS/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR998IXQ_DNaseOnly_candidate_elements
/files/ENCFF340ZJY/	ENCFF340ZJY	/annotations/ENCSR701XQS/	bed bed3+	/files/ENCFF634HTR/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR881CRY_DNaseOnly_candidate_elements
/files/ENCFF349ECH/	ENCFF349ECH	/annotations/ENCSR504WGE/	bed bed3+	/files/ENCFF067HUR/	elements reference	jesse-engreitz:abc_predictions_GM13976_ENCSR000EJG_DNaseOnly_candidate_elements
/files/ENCFF646ZMB/	ENCFF646ZMB	/annotations/ENCSR771XAY/	bed bed3+	/files/ENCFF587WEN/	elements reference	jesse-engreitz:abc_predictions_GM20000_ENCSR000EJM_DNaseOnly_candidate_elements
/files/ENCFF632TSA/	ENCFF632TSA	/annotations/ENCSR449XTZ/	bed bed3+	/files/ENCFF070RWR/	elements reference	jesse-engreitz:abc_predictions_HuH-7_ENCSR000EKD_DNaseOnly_candidate_elements
/files/ENCFF332RQB/	ENCFF332RQB	/annotations/ENCSR171UQE/	bed bed3+	/files/ENCFF612AHB/	elements reference	jesse-engreitz:abc_predictions_K562_ENCSR000EKP_DNaseOnly_candidate_elements
/files/ENCFF763ZVM/	ENCFF763ZVM	/annotations/ENCSR778XFO/	bed bed3+	/files/ENCFF651KVB/	elements reference	jesse-engreitz:abc_predictions_K562_ENCSR000EKQ_DNaseOnly_candidate_elements
/files/ENCFF418YSG/	ENCFF418YSG	/annotations/ENCSR136RRJ/	bed bed3+	/files/ENCFF775TZI/	elements reference	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR323PWV_DNaseOnly_candidate_elements
/files/ENCFF714SYM/	ENCFF714SYM	/annotations/ENCSR841TLK/	bed bed3+	/files/ENCFF287TWO/	elements reference	jesse-engreitz:abc_predictions_heart_right_ventricle_ENCSR298OIK_DNaseOnly_candidate_elements
/files/ENCFF660MNT/	ENCFF660MNT	/annotations/ENCSR082DMJ/	bed bed3+	/files/ENCFF671AXT/	elements reference	jesse-engreitz:abc_predictions_heart_right_ventricle_ENCSR694LFE_DNaseOnly_candidate_elements
/files/ENCFF974YFU/	ENCFF974YFU	/annotations/ENCSR321IOU/	bed bed3+	/files/ENCFF217SLM/	elements reference	jesse-engreitz:abc_predictions_T-helper_2_cell_ENCSR869JYO_DNaseOnly_candidate_elements
/files/ENCFF737GAN/	ENCFF737GAN	/annotations/ENCSR920FCW/	bed bed3+	/files/ENCFF915JML/	elements reference	jesse-engreitz:abc_predictions_T-helper_2_cell_ENCSR943KMD_DNaseOnly_candidate_elements
/files/ENCFF004QTO/	ENCFF004QTO	/annotations/ENCSR179GEJ/	bed bed3+	/files/ENCFF154ILG/	elements reference	jesse-engreitz:abc_predictions_heart_left_ventricle_ENCSR395HAE_DNaseOnly_candidate_elements
/files/ENCFF719SXI/	ENCFF719SXI	/annotations/ENCSR486JFE/	bed bed3+	/files/ENCFF286KKJ/	elements reference	jesse-engreitz:abc_predictions_natural_killer_cell_ENCSR409ZBD_DNaseOnly_candidate_elements
/files/ENCFF039CNL/	ENCFF039CNL	/annotations/ENCSR217RHL/	bed bed3+	/files/ENCFF235GOT/	elements reference	jesse-engreitz:abc_predictions_trophoblast_cell_ENCSR179CDH_DNaseOnly_candidate_elements
/files/ENCFF238URO/	ENCFF238URO	/annotations/ENCSR537UDO/	bed bed3+	/files/ENCFF905COX/	elements reference	jesse-engreitz:abc_predictions_muscle_of_trunk_ENCSR440FZS_DNaseOnly_candidate_elements
/files/ENCFF070YCC/	ENCFF070YCC	/annotations/ENCSR663BQY/	bed bed3+	/files/ENCFF512LFE/,/files/ENCFF243DIU/	elements reference	jesse-engreitz:abc_predictions_T-helper_2_cell_ENCSR000EQG_DNaseOnly_candidate_elements
/files/ENCFF756FLC/	ENCFF756FLC	/annotations/ENCSR292FRS/	bed bed3+	/files/ENCFF631HMZ/	elements reference	jesse-engreitz:abc_predictions_heart_left_ventricle_ENCSR299QGI_DNaseOnly_candidate_elements
/files/ENCFF639ASS/	ENCFF639ASS	/annotations/ENCSR767JTN/	bed bed3+	/files/ENCFF547RIP/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR784RMA_DNaseOnly_candidate_elements
/files/ENCFF100LFS/	ENCFF100LFS	/annotations/ENCSR683EHD/	bed bed3+	/files/ENCFF294GFM/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR212VEN_DNaseOnly_candidate_elements
/files/ENCFF901IHW/	ENCFF901IHW	/annotations/ENCSR295CCN/	bed bed3+	/files/ENCFF427ZCV/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR785RIM_DNaseOnly_candidate_elements
/files/ENCFF335ATN/	ENCFF335ATN	/annotations/ENCSR283QUQ/	bed bed3+	/files/ENCFF346ZFK/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR788SKJ_DNaseOnly_candidate_elements
/files/ENCFF430XKQ/	ENCFF430XKQ	/annotations/ENCSR642LEN/	bed bed3+	/files/ENCFF055SUH/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR803JVQ_DNaseOnly_candidate_elements
/files/ENCFF289LOT/	ENCFF289LOT	/annotations/ENCSR148DKG/	bed bed3+	/files/ENCFF828ORU/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR336RGT_DNaseOnly_candidate_elements
/files/ENCFF807YII/	ENCFF807YII	/annotations/ENCSR517NRJ/	bed bed3+	/files/ENCFF372SZT/,/files/ENCFF253FMQ/	elements reference	jesse-engreitz:abc_predictions_skeletal_muscle_myoblast_ENCSR000EOO_DNaseOnly_candidate_elements
/files/ENCFF774MTH/	ENCFF774MTH	/annotations/ENCSR139NVM/	bed bed3+	/files/ENCFF681FDL/	elements reference	jesse-engreitz:abc_predictions_T-helper_1_cell_ENCSR035SZE_DNaseOnly_candidate_elements
/files/ENCFF577BOM/	ENCFF577BOM	/annotations/ENCSR544QOQ/	bed bed3+	/files/ENCFF850ISE/	elements reference	jesse-engreitz:abc_predictions_heart_right_ventricle_ENCSR928WMU_DNaseOnly_candidate_elements
/files/ENCFF834GPX/	ENCFF834GPX	/annotations/ENCSR598IFM/	bed bed3+	/files/ENCFF177QSE/,/files/ENCFF388YEP/	elements reference	jesse-engreitz:abc_predictions_tongue_ENCSR759UNY_DNaseOnly_candidate_elements
/files/ENCFF313MYM/	ENCFF313MYM	/annotations/ENCSR738DIU/	bed bed3+	/files/ENCFF096GHS/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR540VTN_DNaseOnly_candidate_elements
/files/ENCFF277OIB/	ENCFF277OIB	/annotations/ENCSR734LND/	bed bed3+	/files/ENCFF278OYI/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR342OGI_DNaseOnly_candidate_elements
/files/ENCFF505NNC/	ENCFF505NNC	/annotations/ENCSR859MAT/	bed bed3+	/files/ENCFF485IKK/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR354SDH_DNaseOnly_candidate_elements
/files/ENCFF595CXY/	ENCFF595CXY	/annotations/ENCSR330WGR/	bed bed3+	/files/ENCFF342QKJ/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR126EVK_DNaseOnly_candidate_elements
/files/ENCFF285YGQ/	ENCFF285YGQ	/annotations/ENCSR301ZYZ/	bed bed3+	/files/ENCFF852KZF/,/files/ENCFF849JFJ/	elements reference	jesse-engreitz:abc_predictions_cardiac_muscle_cell_ENCSR842KCP_DNaseOnly_candidate_elements
/files/ENCFF565LZE/	ENCFF565LZE	/annotations/ENCSR448JEQ/	bed bed3+	/files/ENCFF077XBL/	elements reference	jesse-engreitz:abc_predictions_muscle_of_back_ENCSR438TWI_DNaseOnly_candidate_elements
/files/ENCFF085LGM/	ENCFF085LGM	/annotations/ENCSR409MWJ/	bed bed3+	/files/ENCFF392OAH/	elements reference	jesse-engreitz:abc_predictions_naive_B_cell_ENCSR000ELG_DNaseOnly_candidate_elements
/files/ENCFF115ESJ/	ENCFF115ESJ	/annotations/ENCSR254AIQ/	bed bed3+	/files/ENCFF524ITC/	elements reference	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR053ZKP_DNaseOnly_candidate_elements
/files/ENCFF426RWP/	ENCFF426RWP	/annotations/ENCSR114JRP/	bed bed3+	/files/ENCFF840FIU/	elements reference	jesse-engreitz:abc_predictions_naive_B_cell_ENCSR739VKY_DNaseOnly_candidate_elements
/files/ENCFF361EDY/	ENCFF361EDY	/annotations/ENCSR467RLV/	bed bed3+	/files/ENCFF303KPU/	elements reference	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR277KRY_DNaseOnly_candidate_elements
/files/ENCFF899XDZ/	ENCFF899XDZ	/annotations/ENCSR578HLV/	bed bed3+	/files/ENCFF683WUB/	elements reference	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR325FWM_DNaseOnly_candidate_elements
/files/ENCFF961MZO/	ENCFF961MZO	/annotations/ENCSR573RFF/	bed bed3+	/files/ENCFF575MJC/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__CD25-positive__alpha-beta_regulatory_T_cell_ENCSR042WQA_DNaseOnly_candidate_elements
/files/ENCFF836DRC/	ENCFF836DRC	/annotations/ENCSR435JVN/	bed bed3+	/files/ENCFF223ULN/	elements reference	jesse-engreitz:abc_predictions_immature_natural_killer_cell_ENCSR012RCX_DNaseOnly_candidate_elements
/files/ENCFF940TJG/	ENCFF940TJG	/annotations/ENCSR532ITD/	bed bed3+	/files/ENCFF799DXW/	elements reference	jesse-engreitz:abc_predictions_immature_natural_killer_cell_ENCSR654LST_DNaseOnly_candidate_elements
/files/ENCFF950HOQ/	ENCFF950HOQ	/annotations/ENCSR170KRK/	bed bed3+	/files/ENCFF161KLF/	elements reference	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR696XSJ_DNaseOnly_candidate_elements
/files/ENCFF082UZB/	ENCFF082UZB	/annotations/ENCSR683YFO/	bed bed3+	/files/ENCFF423XCC/	elements reference	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR419MZH_DNaseOnly_candidate_elements
/files/ENCFF643TEJ/	ENCFF643TEJ	/annotations/ENCSR113FHV/	bed bed3+	/files/ENCFF693HUB/	elements reference	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR080PZL_DNaseOnly_candidate_elements
/files/ENCFF586XYP/	ENCFF586XYP	/annotations/ENCSR793CBQ/	bed bed3+	/files/ENCFF245ADS/	elements reference	jesse-engreitz:abc_predictions_muscle_of_back_ENCSR786FWF_DNaseOnly_candidate_elements
/files/ENCFF080BAH/	ENCFF080BAH	/annotations/ENCSR478XPU/	bed bed3+	/files/ENCFF452GYC/	elements reference	jesse-engreitz:abc_predictions_muscle_of_back_ENCSR317SIH_DNaseOnly_candidate_elements
/files/ENCFF573OJE/	ENCFF573OJE	/annotations/ENCSR783PJD/	bed bed3+	/files/ENCFF761KVF/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR408GYQ_DNaseOnly_candidate_elements
/files/ENCFF673GLQ/	ENCFF673GLQ	/annotations/ENCSR534FGU/	bed bed3+	/files/ENCFF604YMS/	elements reference	jesse-engreitz:abc_predictions_mesodermal_cell_ENCSR000EMX_DNaseOnly_candidate_elements
/files/ENCFF144VLX/	ENCFF144VLX	/annotations/ENCSR316TSE/	bed bed3+	/files/ENCFF120HUO/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR076YBB_DNaseOnly_candidate_elements
/files/ENCFF653ZIL/	ENCFF653ZIL	/annotations/ENCSR084EOB/	bed bed3+	/files/ENCFF369PHJ/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR141IUS_DNaseOnly_candidate_elements
/files/ENCFF016ZAY/	ENCFF016ZAY	/annotations/ENCSR766MLN/	bed bed3+	/files/ENCFF953MMX/	elements reference	jesse-engreitz:abc_predictions_endodermal_cell_ENCSR940CXU_DNaseOnly_candidate_elements
/files/ENCFF664ETG/	ENCFF664ETG	/annotations/ENCSR430GDU/	bed bed3+	/files/ENCFF039RUP/	elements reference	jesse-engreitz:abc_predictions_osteocyte_ENCSR818HHN_DNaseOnly_candidate_elements
/files/ENCFF567OLX/	ENCFF567OLX	/annotations/ENCSR793GWX/	bed bed3+	/files/ENCFF417GFB/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR831QMZ_DNaseOnly_candidate_elements
/files/ENCFF651LPK/	ENCFF651LPK	/annotations/ENCSR500QVP/	bed bed3+	/files/ENCFF436JHH/	elements reference	jesse-engreitz:abc_predictions_occipital_lobe_ENCSR859CZM_DNaseOnly_candidate_elements
/files/ENCFF141MOE/	ENCFF141MOE	/annotations/ENCSR084MQO/	bed bed3+	/files/ENCFF021GFS/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR452RAX_DNaseOnly_candidate_elements
/files/ENCFF790JYW/	ENCFF790JYW	/annotations/ENCSR163KIB/	bed bed3+	/files/ENCFF143LJM/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR424MWH_DNaseOnly_candidate_elements
/files/ENCFF503TQK/	ENCFF503TQK	/annotations/ENCSR496BEW/	bed bed3+	/files/ENCFF221DUU/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR941MHZ_DNaseOnly_candidate_elements
/files/ENCFF055RHI/	ENCFF055RHI	/annotations/ENCSR057VHV/	bed bed3+	/files/ENCFF288WLP/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR396ZIN_DNaseOnly_candidate_elements
/files/ENCFF738MZO/	ENCFF738MZO	/annotations/ENCSR800OXF/	bed bed3+	/files/ENCFF373EQD/	elements reference	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR842VTJ_DNaseOnly_candidate_elements
/files/ENCFF158OPR/	ENCFF158OPR	/annotations/ENCSR878JTV/	bed bed3+	/files/ENCFF297HMW/	elements reference	jesse-engreitz:abc_predictions_left_lung_ENCSR468OVW_DNaseOnly_candidate_elements
/files/ENCFF359TUR/	ENCFF359TUR	/annotations/ENCSR827WYK/	bed bed3+	/files/ENCFF881RHO/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR546FUC_DNaseOnly_candidate_elements
/files/ENCFF802KEB/	ENCFF802KEB	/annotations/ENCSR935ONX/	bed bed3+	/files/ENCFF798CVZ/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR654WXX_DNaseOnly_candidate_elements
/files/ENCFF006BBG/	ENCFF006BBG	/annotations/ENCSR134YKE/	bed bed3+	/files/ENCFF277SFH/	elements reference	jesse-engreitz:abc_predictions_left_lung_ENCSR723VNG_DNaseOnly_candidate_elements
/files/ENCFF906GFC/	ENCFF906GFC	/annotations/ENCSR235FVW/	bed bed3+	/files/ENCFF608ACO/	elements reference	jesse-engreitz:abc_predictions_right_lung_ENCSR930AUG_DNaseOnly_candidate_elements
/files/ENCFF660ALQ/	ENCFF660ALQ	/annotations/ENCSR925BQN/	bed bed3+	/files/ENCFF788WSX/	elements reference	jesse-engreitz:abc_predictions_left_lung_ENCSR006XED_DNaseOnly_candidate_elements
/files/ENCFF302YFI/	ENCFF302YFI	/annotations/ENCSR983JTE/	bed bed3+	/files/ENCFF318JKL/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR930USX_DNaseOnly_candidate_elements
/files/ENCFF585OUO/	ENCFF585OUO	/annotations/ENCSR573MAK/	bed bed3+	/files/ENCFF224TAM/	elements reference	jesse-engreitz:abc_predictions_right_lung_ENCSR228BOM_DNaseOnly_candidate_elements
/files/ENCFF460PUP/	ENCFF460PUP	/annotations/ENCSR592CPY/	bed bed3+	/files/ENCFF898KQX/	elements reference	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR162JNV_DNaseOnly_candidate_elements
/files/ENCFF562SZM/	ENCFF562SZM	/annotations/ENCSR051YXR/	bed bed3+	/files/ENCFF067AVQ/	elements reference	jesse-engreitz:abc_predictions_left_lung_ENCSR639XWF_DNaseOnly_candidate_elements
/files/ENCFF826WDH/	ENCFF826WDH	/annotations/ENCSR867WQF/	bed bed3+	/files/ENCFF625OES/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR878ITC_DNaseOnly_candidate_elements
/files/ENCFF781SGI/	ENCFF781SGI	/annotations/ENCSR372PKM/	bed bed3+	/files/ENCFF475QIO/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR934IKS_DNaseOnly_candidate_elements
/files/ENCFF280TZQ/	ENCFF280TZQ	/annotations/ENCSR576PEC/	bed bed3+	/files/ENCFF446RVL/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR552RKI_DNaseOnly_candidate_elements
/files/ENCFF696HJE/	ENCFF696HJE	/annotations/ENCSR208OKU/	bed bed3+	/files/ENCFF052LGC/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR214XJO_DNaseOnly_candidate_elements
/files/ENCFF191ALK/	ENCFF191ALK	/annotations/ENCSR851HOZ/	bed bed3+	/files/ENCFF111HWL/	elements reference	jesse-engreitz:abc_predictions_B_cell_ENCSR381PXW_DNaseOnly_candidate_elements
/files/ENCFF693WYI/	ENCFF693WYI	/annotations/ENCSR725JPH/	bed bed3+	/files/ENCFF890PGM/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR581RSO_DNaseOnly_candidate_elements
/files/ENCFF585NZV/	ENCFF585NZV	/annotations/ENCSR639WRL/	bed bed3+	/files/ENCFF607EJH/	elements reference	jesse-engreitz:abc_predictions_putamen_ENCSR493VDS_DNaseOnly_candidate_elements
/files/ENCFF943AAT/	ENCFF943AAT	/annotations/ENCSR844XAT/	bed bed3+	/files/ENCFF505MRC/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR986XLW_DNaseOnly_candidate_elements
/files/ENCFF474UEU/	ENCFF474UEU	/annotations/ENCSR825UFF/	bed bed3+	/files/ENCFF610MXQ/,/files/ENCFF854SID/	elements reference	jesse-engreitz:abc_predictions_trophoblast_cell_ENCSR593LTJ_DNaseOnly_candidate_elements
/files/ENCFF260XCA/	ENCFF260XCA	/annotations/ENCSR359ZYY/	bed bed3+	/files/ENCFF857BLF/	elements reference	jesse-engreitz:abc_predictions_left_cardiac_atrium_ENCSR032NNU_DNaseOnly_candidate_elements
/files/ENCFF218AWB/	ENCFF218AWB	/annotations/ENCSR902CGQ/	bed bed3+	/files/ENCFF681FFX/,/files/ENCFF180OCT/	elements reference	jesse-engreitz:abc_predictions_cerebellum_ENCSR000EIJ_DNaseOnly_candidate_elements
/files/ENCFF242QMX/	ENCFF242QMX	/annotations/ENCSR366BKU/	bed bed3+	/files/ENCFF898SOZ/,/files/ENCFF474YKG/	elements reference	jesse-engreitz:abc_predictions_keratinocyte_ENCSR000EPQ_DNaseOnly_candidate_elements
/files/ENCFF952LWJ/	ENCFF952LWJ	/annotations/ENCSR400MNO/	bed bed3+	/files/ENCFF013EUJ/,/files/ENCFF726FOO/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR627NIF_DNaseOnly_candidate_elements
/files/ENCFF699VJB/	ENCFF699VJB	/annotations/ENCSR540LPL/	bed bed3+	/files/ENCFF071UJW/	elements reference	jesse-engreitz:abc_predictions_hepatocyte_ENCSR000EJU_DNaseOnly_candidate_elements
/files/ENCFF087HYW/	ENCFF087HYW	/annotations/ENCSR473VSX/	bed bed3+	/files/ENCFF679BDM/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR336QAO_DNaseOnly_candidate_elements
/files/ENCFF604TAR/	ENCFF604TAR	/annotations/ENCSR347ZII/	bed bed3+	/files/ENCFF845QSK/,/files/ENCFF425KIA/	elements reference	jesse-engreitz:abc_predictions_limb_ENCSR818JGZ_DNaseOnly_candidate_elements
/files/ENCFF859SZF/	ENCFF859SZF	/annotations/ENCSR429EGU/	bed bed3+	/files/ENCFF246DLQ/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR566XSD_DNaseOnly_candidate_elements
/files/ENCFF094HMF/	ENCFF094HMF	/annotations/ENCSR142ZOC/	bed bed3+	/files/ENCFF573FXO/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR940UEK_DNaseOnly_candidate_elements
/files/ENCFF195SRQ/	ENCFF195SRQ	/annotations/ENCSR278BKS/	bed bed3+	/files/ENCFF456TEQ/	elements reference	jesse-engreitz:abc_predictions_kidney_ENCSR941DTJ_DNaseOnly_candidate_elements
/files/ENCFF555QDG/	ENCFF555QDG	/annotations/ENCSR385AKL/	bed bed3+	/files/ENCFF955QBI/	elements reference	jesse-engreitz:abc_predictions_small_intestine_ENCSR502NDK_DNaseOnly_candidate_elements
/files/ENCFF105UBV/	ENCFF105UBV	/annotations/ENCSR890KFP/	bed bed3+	/files/ENCFF058GOA/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR206KJN_DNaseOnly_candidate_elements
/files/ENCFF164EXC/	ENCFF164EXC	/annotations/ENCSR607MPQ/	bed bed3+	/files/ENCFF993KST/	elements reference	jesse-engreitz:abc_predictions_small_intestine_ENCSR565EBN_DNaseOnly_candidate_elements
/files/ENCFF939CJU/	ENCFF939CJU	/annotations/ENCSR230BZV/	bed bed3+	/files/ENCFF647HTV/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR163QXS_DNaseOnly_candidate_elements
/files/ENCFF906RKO/	ENCFF906RKO	/annotations/ENCSR063ILZ/	bed bed3+	/files/ENCFF272EZX/	elements reference	jesse-engreitz:abc_predictions_small_intestine_ENCSR970ZLG_DNaseOnly_candidate_elements
/files/ENCFF777HRH/	ENCFF777HRH	/annotations/ENCSR934YNP/	bed bed3+	/files/ENCFF950ZKZ/	elements reference	jesse-engreitz:abc_predictions_kidney_ENCSR066WZJ_DNaseOnly_candidate_elements
/files/ENCFF184QRG/	ENCFF184QRG	/annotations/ENCSR115PBS/	bed bed3+	/files/ENCFF402NGG/	elements reference	jesse-engreitz:abc_predictions_kidney_ENCSR082JCE_DNaseOnly_candidate_elements
/files/ENCFF302HBQ/	ENCFF302HBQ	/annotations/ENCSR487RMH/	bed bed3+	/files/ENCFF495AAA/	elements reference	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR498FCF_DNaseOnly_candidate_elements
/files/ENCFF835UUS/	ENCFF835UUS	/annotations/ENCSR206VGK/	bed bed3+	/files/ENCFF037KOG/	elements reference	jesse-engreitz:abc_predictions_Ammons_horn_ENCSR584LUZ_DNaseOnly_candidate_elements
/files/ENCFF655PNJ/	ENCFF655PNJ	/annotations/ENCSR488BKM/	bed bed3+	/files/ENCFF608NVR/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR642DZF_DNaseOnly_candidate_elements
/files/ENCFF683IOY/	ENCFF683IOY	/annotations/ENCSR729DKE/	bed bed3+	/files/ENCFF071RKT/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR938UOR_DNaseOnly_candidate_elements
/files/ENCFF284VUV/	ENCFF284VUV	/annotations/ENCSR481PMG/	bed bed3+	/files/ENCFF090RIU/	elements reference	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR062DXC_DNaseOnly_candidate_elements
/files/ENCFF766UVJ/	ENCFF766UVJ	/annotations/ENCSR386HDC/	bed bed3+	/files/ENCFF377VKY/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR251INE_DNaseOnly_candidate_elements
/files/ENCFF668PES/	ENCFF668PES	/annotations/ENCSR233OQV/	bed bed3+	/files/ENCFF537CMG/,/files/ENCFF271JOQ/	elements reference	jesse-engreitz:abc_predictions_endothelial_cell_ENCSR541IET_DNaseOnly_candidate_elements
/files/ENCFF406ORH/	ENCFF406ORH	/annotations/ENCSR077RTJ/	bed bed3+	/files/ENCFF950EWA/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR648RAX_DNaseOnly_candidate_elements
/files/ENCFF667GAO/	ENCFF667GAO	/annotations/ENCSR414CMA/	bed bed3+	/files/ENCFF639ETA/	elements reference	jesse-engreitz:abc_predictions_astrocyte_ENCSR146KFX_DNaseOnly_candidate_elements
/files/ENCFF401UKV/	ENCFF401UKV	/annotations/ENCSR792FDE/	bed bed3+	/files/ENCFF967WOH/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR213WNV_DNaseOnly_candidate_elements
/files/ENCFF662UUJ/	ENCFF662UUJ	/annotations/ENCSR746NSE/	bed bed3+	/files/ENCFF099TKH/,/files/ENCFF098QWQ/	elements reference	jesse-engreitz:abc_predictions_chondrocyte_ENCSR970DQR_DNaseOnly_candidate_elements
/files/ENCFF871IMH/	ENCFF871IMH	/annotations/ENCSR232KEU/	bed bed3+	/files/ENCFF986SRN/,/files/ENCFF244ILB/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR575VMI_DNaseOnly_candidate_elements
/files/ENCFF234AYZ/	ENCFF234AYZ	/annotations/ENCSR433LEB/	bed bed3+	/files/ENCFF591OSK/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR689FYA_DNaseOnly_candidate_elements
/files/ENCFF675OZS/	ENCFF675OZS	/annotations/ENCSR502YYA/	bed bed3+	/files/ENCFF765VXQ/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR802AJE_DNaseOnly_candidate_elements
/files/ENCFF008SBF/	ENCFF008SBF	/annotations/ENCSR031GVW/	bed bed3+	/files/ENCFF723BNI/,/files/ENCFF239CCZ/	elements reference	jesse-engreitz:abc_predictions_adipocyte_ENCSR405TXU_DNaseOnly_candidate_elements
/files/ENCFF351KCH/	ENCFF351KCH	/annotations/ENCSR751FTH/	bed bed3+	/files/ENCFF706OIB/,/files/ENCFF786NAW/	elements reference	jesse-engreitz:abc_predictions_HeLa-S3_ENCSR959ZXU_DNaseOnly_candidate_elements
/files/ENCFF872ODV/	ENCFF872ODV	/annotations/ENCSR541OXX/	bed bed3+	/files/ENCFF387HHO/	elements reference	jesse-engreitz:abc_predictions_left_renal_cortex_interstitium_ENCSR039ZVQ_DNaseOnly_candidate_elements
